code_commune_insee;nom_de_la_commune;code_postal;ligne_5;libelle_d_acheminement;coordonnees_gps
85131;LES MAGNILS REIGNIERS;85400;;LES MAGNILS REIGNIERS;46.46350566,-1.210309135
80762;TINCOURT BOUCLY;80240;;TINCOURT BOUCLY;49.938289075,3.049042281
97611;MAMOUDZOU;97605;PASSAMAINTI;MAMOUDZOU;-12.790231903,45.194781407
85132;MAILLE;85420;;MAILLE;46.341912536,-0.787909481
80765;TOURS EN VIMEU;80210;;TOURS EN VIMEU;50.035313566,1.684369094
97617;TSINGONI;97680;COMBANI;TSINGONI;-12.782686007,45.13457636
85135;MAREUIL SUR LAY DISSAIS;85320;;MAREUIL SUR LAY DISSAIS;46.533637218,-1.226842673
80771;UGNY L EQUIPEE;80400;;UGNY L EQUIPEE;49.814918856,3.066297854
98612;SIGAVE;98620;;SIGAVE;-14.270411199,-178.155263035
85139;LE MAZEAU;85420;;LE MAZEAU;46.329801662,-0.672900098
80782;VAUX EN AMIENOIS;80260;;VAUX EN AMIENOIS;49.972771912,2.243314324
98713;ARUTUA;98785;ARUTUA;RAITAHITI;
85146;MONTAIGU VENDEE;85600;ST GEORGES DE MONTAIGU;MONTAIGU VENDEE;46.971867173,-1.301881389
80784;VAUX SUR SOMME;80800;;VAUX SUR SOMME;49.92768316,2.553523639
98716;FAKARAVA;98787;FAKARAVA;TEARAVERO;
85152;LES ACHARDS;85150;LA CHAPELLE ACHARD;LES ACHARDS;46.595339484,-1.658173194
80798;VILLERS BOCAGE;80260;;VILLERS BOCAGE;50.004884938,2.322693646
98719;GAMBIER;98755;GAMBIER;ANGAKAUITAI;
85152;LES ACHARDS;85150;LA MOTHE ACHARD;LES ACHARDS;46.595339484,-1.658173194
80799;VILLERS BRETONNEUX;80800;;VILLERS BRETONNEUX;49.864423849,2.519005162
98719;GAMBIER;98792;GAMBIER;VAHANGA;
85154;MOUILLERON ST GERMAIN;85390;MOUILLERON EN PAREDS;MOUILLERON ST GERMAIN;46.669096622,-0.842059388
80805;VILLERS TOURNELLE;80500;;VILLERS TOURNELLE;49.650980861,2.46377558
98719;GAMBIER;98792;GAMBIER;MARIA EST;
85161;NIEUL LE DOLENT;85430;;NIEUL LE DOLENT;46.567878693,-1.515674191
80806;VILLERS SUR AUTHIE;80120;;VILLERS SUR AUTHIE;50.318135808,1.691650583
98720;HAO;98790;HAO;AMANU;
85163;NOIRMOUTIER EN L ILE;85330;;NOIRMOUTIER EN L ILE;47.008931614,-2.262699466
80819;WARGNIES;80670;;WARGNIES;50.036859335,2.250827114
98720;HAO;98790;HAO;HIKITAKE;
85178;LE POIRE SUR VIE;85170;;LE POIRE SUR VIE;46.770275541,-1.504911702
80820;WARLOY BAILLON;80300;;WARLOY BAILLON;50.017423623,2.530854374
98720;HAO;98790;HAO;MANUHANGI;
85179;POIROUX;85440;;POIROUX;46.510441722,-1.539073032
80828;WOIREL;80140;;WOIREL;49.959025637,1.820689211
98720;HAO;98790;HAO;TEANOGA;
85193;ROSNAY;85320;;ROSNAY;46.532880446,-1.300817767
80835;YZEUX;80310;;YZEUX;49.979948855,2.110318017
98722;HITIAA O TE RA;98705;HITIAA O TE RA;HITIAA;
85197;MONTREVERD;85260;ST SULPICE LE VERDON;MONTREVERD;46.907072468,-1.427677392
81007;ALOS;81140;;ALOS;44.020436277,1.874185615
98722;HITIAA O TE RA;98706;HITIAA O TE RA;MAHAENA;
85200;ST AVAUGOURD DES LANDES;85540;;ST AVAUGOURD DES LANDES;46.513652586,-1.475947818
81017;ARIFAT;81360;;ARIFAT;43.775693165,2.353374322
98723;HIVA OA;98741;HIVA OA;HANAPAOA;
85207;ST DENIS DU PAYRE;85580;;ST DENIS DU PAYRE;46.411950488,-1.27185697
81022;BANNIERES;81500;;BANNIERES;43.619201383,1.757775005
98723;HIVA OA;98749;HIVA OA;PUAMAU;
85215;ST FULGENT;85250;;ST FULGENT;46.870295792,-1.162890364
81026;BELLEGARDE MARSAL;81430;MARSAL;BELLEGARDE MARSAL;43.914404252,2.280501513
98723;HIVA OA;98796;HIVA OA;FATU HUKU;
85220;ST GERMAIN DE PRINCAY;85110;;ST GERMAIN DE PRINCAY;46.735811482,-1.042558887
81028;BERLATS;81260;;BERLATS;43.698684895,2.562265428
98724;HUAHINE;98731;HUAHINE;FAIE;
85231;ST HILAIRE LA FORET;85440;;ST HILAIRE LA FORET;46.455404852,-1.530245396
81033;BLAYE LES MINES;81400;;BLAYE LES MINES;44.032938765,2.142845908
98726;MAKEMO;98769;MAKEMO;POUHEVA;
85232;ST HILAIRE LE VOUHIS;85480;;ST HILAIRE LE VOUHIS;46.686020239,-1.152592761
81035;BOURNAZEL;81170;;BOURNAZEL;44.100950151,1.968140286
98726;MAKEMO;98790;MAKEMO;MARUTEA NORD;
85240;ST MALO DU BOIS;85590;;ST MALO DU BOIS;46.924687446,-0.915021541
81040;BROUSSE;81440;;BROUSSE;43.720240699,2.062082774
98726;MAKEMO;98790;MAKEMO;OTATAKE;
85246;ST MARTIN DES NOYERS;85140;;ST MARTIN DES NOYERS;46.723937951,-1.20376247
81041;BROZE;81600;;BROZE;43.954044552,1.892092033
98726;MAKEMO;98790;MAKEMO;TEPOTO SUD;
85250;ST MATHURIN;85150;;ST MATHURIN;46.568879019,-1.708020814
81047;CADIX;81340;;CADIX;43.976335254,2.470256737
98726;MAKEMO;98790;MAKEMO;TUANAKE;
85251;ST MAURICE DES NOUES;85120;;ST MAURICE DES NOUES;46.595456817,-0.724395945
81048;CAGNAC LES MINES;81130;;CAGNAC LES MINES;43.981111838,2.119187653
98729;MOOREA MAIAO;98728;MOOREA MAIAO;AFAREAITU;
85256;ST MICHEL LE CLOUCQ;85200;;ST MICHEL LE CLOUCQ;46.486569534,-0.743124285
81052;CAMBON;81990;;CAMBON D ALBI;43.911427982,2.223160515
98729;MOOREA MAIAO;98729;MOOREA MAIAO;MAIAO;
85260;ST PAUL MONT PENIT;85670;;ST PAUL MONT PENIT;46.806966387,-1.670146549
81054;CAMBOUNET SUR LE SOR;81580;;CAMBOUNET SUR LE SOR;43.577674125,2.120123961
98729;MOOREA MAIAO;98729;MOOREA MAIAO;HAURU;
85264;ST PIERRE DU CHEMIN;85120;;ST PIERRE DU CHEMIN;46.696159857,-0.701993548
81066;CAUCALIERES;81200;;CAUCALIERES;43.539655272,2.311179942
98729;MOOREA MAIAO;98729;MOOREA MAIAO;PAPETOAI;
85265;ST PIERRE LE VIEUX;85420;;ST PIERRE LE VIEUX;46.400730925,-0.743364013
81070;COUFOULEUX;81800;;COUFOULEUX;43.797863903,1.731549184
98729;MOOREA MAIAO;98729;MOOREA MAIAO;TIAHURA;
85277;ST VINCENT SUR GRAON;85540;ST SORNIN;ST VINCENT SUR GRAON;46.503985177,-1.383609114
81071;COURRIS;81340;;COURRIS;43.956157043,2.401937039
98729;MOOREA MAIAO;98729;MOOREA MAIAO;VAIANAE;
85281;SERIGNE;85200;;SERIGNE;46.505384458,-0.849139898
81080;DONNAZAC;81170;;DONNAZAC;44.012884969,1.944524978
98731;NUKU HIVA;98742;NUKU HIVA;TAIOHAE;
85288;TALMONT ST HILAIRE;85440;ST HILAIRE DE TALMONT;TALMONT ST HILAIRE;46.475877686,-1.627511698
81086;ESPERAUSSES;81260;;ESPERAUSSES;43.700394713,2.525249004
98731;NUKU HIVA;98796;NUKU HIVA;EIAO;
85297;TRIAIZE;85580;;TRIAIZE;46.379194278,-1.199405078
81087;FAYSSAC;81150;;FAYSSAC;43.959936164,1.980668188
98732;NUKUTAVAKE;98788;NUKUTAVAKE;TEMANUFAARA;
85300;VENANSAULT;85190;;VENANSAULT;46.685316695,-1.540637065
81089;FAUSSERGUES;81340;;FAUSSERGUES;44.040550777,2.431015493
98740;RANGIROA;98776;RANGIROA;TIPUTA;
85306;XANTON CHASSENON;85240;;XANTON CHASSENON;46.451638732,-0.706559836
81102;GARRIGUES;81500;;GARRIGUES;43.702800871,1.702709292
98740;RANGIROA;98790;RANGIROA;VAITEPAUA;
86016;AVANTON;86170;;AVANTON;46.663897808,0.304605213
81111;LABARTHE BLEYS;81170;;LABARTHE BLEYS;44.084079898,1.895900561
98742;REAO;98780;REAO;MARAUTAGAROA;
86020;BELLEFONDS;86210;;BELLEFONDS;46.650793899,0.607726172
81125;LACAZE;81330;;LACAZE;43.742908109,2.508868091
98743;RIMATARA;98752;RIMATARA;ANAPOTO;
86032;BONNEUIL MATOURS;86210;;BONNEUIL MATOURS;46.679597723,0.566173999
81128;LACROUZETTE;81210;;LACROUZETTE;43.662334232,2.361736487
98743;RIMATARA;98752;RIMATARA;MUTUAURA;
86034;BOURESSE;86410;;BOURESSE;46.356046157,0.582156908
81135;LAPARROUQUIAL;81640;;LAPARROUQUIAL;44.121324347,2.028624206
98744;RURUTU;98753;RURUTU;AVERA;
86039;BRUX;86510;;BRUX;46.250322201,0.192387137
81138;LASGRAISSES;81300;;LASGRAISSES;43.823155085,2.035055446
98745;TAHAA;98733;TAHAA;RUUTIA;
86075;CHOUPPES;86110;;CHOUPPES;46.80784157,0.167940902
81140;LAVAUR;81500;;LAVAUR;43.689681232,1.794649479
98745;TAHAA;98733;TAHAA;TAPUAMU;
86078;CIVRAY;86400;;CIVRAY;46.141505081,0.301075615
81147;LOMBERS;81120;;LOMBERS;43.815695473,2.14367719
98745;TAHAA;98734;TAHAA;VAITOARE;
86082;VALENCE EN POITOU;86700;CEAUX EN COUHE;VALENCE EN POITOU;46.314758752,0.212756085
81148;LOUBERS;81170;;LOUBERS;44.038025837,1.89366892
98746;TAHUATA;98743;TAHUATA;MOTOPU;
86082;VALENCE EN POITOU;86700;PAYRE;VALENCE EN POITOU;46.314758752,0.212756085
81151;MAGRIN;81220;;MAGRIN;43.615134232,1.920562474
98746;TAHUATA;98743;TAHUATA;HANATETENA;
86082;VALENCE EN POITOU;86700;VAUX;VALENCE EN POITOU;46.314758752,0.212756085
81161;MASSALS;81250;;MASSALS;43.858323024,2.521073292
98748;TAIARAPU OUEST;98723;TAIARAPU OUEST;TEAHUPOO;
86083;COULOMBIERS;86600;;COULOMBIERS;46.493807273,0.173357077
81164;MEZENS;81800;;MEZENS;43.79144811,1.658237469
98750;TAPUTAPUATEA;98735;;TAPUTAPUATEA;
86089;CUHON;86110;;CUHON;46.761664583,0.105102791
81167;MIOLLES;81250;;MIOLLES;43.877909745,2.551308994
98752;TEVA I UTA;98726;TEVA I UTA;MATAIEA;
86093;DERCE;86420;;DERCE;46.939620663,0.209105826
81172;MONTAURIOL;81190;;MONTAURIOL;44.082008494,2.326630477
98753;TUBUAI;98754;TUBUAI;MAHU;
86105;GIZAY;86340;;GIZAY;46.440058335,0.4237047
81179;MONTGEY;81470;;MONTGEY;43.509457995,1.944864883
98756;UA HUKA;98747;UA HUKA;HANE;
86106;GLENOUZE;86200;;GLENOUZE;47.00808915,-0.004086674
81190;MOUZIEYS TEULET;81430;;MOUZIEYS TEULET;43.87802237,2.272605306
98802;BOULOUPARI;98812;;BOULOUPARIS;
86113;ITEUIL;86240;;ITEUIL;46.485257553,0.291767136
81198;ORBAN;81120;;ORBAN;43.837071183,2.078577205
98805;DUMBEA;98836;DUMBEA;DUMBEA GA;
86114;JARDRES;86800;;JARDRES;46.567555275,0.569156177
81202;PARISOT;81310;;PARISOT;43.804844007,1.83666625
98807;HIENGHENE;98815;;HIENGHENE;
86117;JOUHET;86500;;JOUHET;46.489321986,0.874001802
81220;RABASTENS;81800;;RABASTENS;43.848317,1.714968412
98809;L ILE DES PINS;98832;L ILE DES PINS;VAO;
86121;LATILLE;86190;;LATILLE;46.610083339,0.062222265
81223;LE RIALET;81240;;LE RIALET;43.559835792,2.470742549
98817;LE MONT DORE;98810;;MONT DORE;
86124;LAVOUX;86800;;LAVOUX;46.594270387,0.523574865
81224;LE RIOLS;81170;;LE RIOLS;44.150603507,1.914095753
98824;POUEBO;98824;;POUEBO;
86135;LINIERS;86800;;LINIERS;46.6183563,0.530934935
81227;ROQUECOURBE;81210;;ROQUECOURBE;43.672990149,2.277411043
98825;POUEMBOUT;98825;;POUEMBOUT;
86137;LOUDUN;86200;;LOUDUN;47.010064761,0.099279749
81228;ROQUEMAURE;81800;;ROQUEMAURE;43.823015797,1.617413311
98828;SARRAMEA;98882;;SARRAMEA;
86143;MAIRE;86270;;MAIRE;46.858024792,0.717213103
81233;TERRE DE BANCALIE;81120;RONEL;TERRE DE BANCALIE;43.802018183,2.276521031
98830;TOUHO;98831;;TOUHO;
86144;MAISONNEUVE;86170;;MAISONNEUVE;46.720401256,0.053997053
81233;TERRE DE BANCALIE;81120;TERRE CLAPIER;TERRE DE BANCALIE;43.802018183,2.276521031
86160;MIREBEAU;86110;;MIREBEAU;46.789878463,0.198633355
81234;ROUSSAYROLLES;81140;;ROUSSAYROLLES;44.093939508,1.82558148
86161;MONCONTOUR;86330;MESSAIS;MONCONTOUR;46.877512628,0.003788236
81239;ST AMANS VALTORET;81240;;ST AMANS VALTORET;43.506571418,2.500876122
86161;MONCONTOUR;86330;ST CHARTRES;MONCONTOUR;46.877512628,0.003788236
81252;ST GERMIER;81210;;ST GERMIER;43.676537893,2.230046485
86172;MOUTERRE SUR BLOURDE;86430;;MOUTERRE SUR BLOURDE;46.216384043,0.768207177
81255;ST JEAN DE RIVES;81500;;ST JEAN DE RIVES;43.734599513,1.767074738
86175;NALLIERS;86310;;NALLIERS;46.609621158,0.880072932
81256;ST JEAN DE VALS;81210;;ST JEAN DE VALS;43.687697543,2.257022977
86177;NEUVILLE DE POITOU;86170;;NEUVILLE DE POITOU;46.682397001,0.254680357
81259;ST JULIEN GAULENE;81340;;ST JULIEN GAULENE;43.996514778,2.341642209
86178;NIEUIL L ESPOIR;86340;;NIEUIL L ESPOIR;46.485582341,0.464077528
81262;ST MARCEL CAMPES;81170;CAMPES;ST MARCEL CAMPES;44.084071697,2.001925808
86180;NOUAILLE MAUPERTUIS;86340;;NOUAILLE MAUPERTUIS;46.505428347,0.417951585
81267;ST PIERRE DE TRIVISY;81330;;ST PIERRE DE TRIVISY;43.754202564,2.446356333
86193;PLEUMARTIN;86450;;PLEUMARTIN;46.74158959,0.759010973
81270;ST SERNIN LES LAVAUR;81700;;ST SERNIN LES LAVAUR;43.543506619,1.972705249
86202;LA PUYE;86260;;LA PUYE;46.646847635,0.744743684
81271;ST SULPICE LA POINTE;81370;;ST SULPICE LA POINTE;43.759273428,1.686578742
86203;QUEAUX;86150;;QUEAUX;46.312463232,0.635734893
81276;SALVAGNAC;81630;;SALVAGNAC;43.920018495,1.679730596
86207;LA ROCHE POSAY;86270;;LA ROCHE POSAY;46.775244663,0.802181387
81279;LA SAUZIERE ST JEAN;81630;;LA SAUZIERE ST JEAN;43.95185356,1.661927491
86209;ROCHES PREMARIE ANDILLE;86340;;ROCHES PREMARIE ANDILLE;46.475271608,0.367975422
81281;SEMALENS;81570;;SEMALENS;43.598998896,2.108521798
86213;ROUILLE;86480;;ROUILLE;46.420155893,0.026520595
81284;LE SEQUESTRE;81990;;LE SEQUESTRE;43.910554001,2.107081661
86217;ST CHRISTOPHE;86230;;ST CHRISTOPHE;46.92562948,0.373723551
81285;SERENAC;81350;;SERENAC;43.959542798,2.327800173
86221;ST GENEST D AMBIERE;86140;;ST GENEST D AMBIERE;46.827395481,0.360636083
81288;SOREZE;81540;;SOREZE;43.4412539,2.080276777
86224;ST GERVAIS LES TROIS CLOCHERS;86230;;ST GERVAIS LES TROIS CLOCHERS;46.897676813,0.419067701
81311;VENES;81440;;VENES;43.737246485,2.195128717
86225;ST JEAN DE SAUVES;86330;FRONTENAY SUR DIVE;ST JEAN DE SAUVES;46.839410305,0.088140973
81313;LE VERDIER;81140;;LE VERDIER;43.994040145,1.838431597
86226;ST JULIEN L ARS;86800;;ST JULIEN L ARS;46.554958152,0.505393488
81317;VILLEFRANCHE D ALBIGEOIS;81430;;VILLEFRANCHE D ALBIGEOIS;43.892026165,2.32296429
86233;VALDIVIENNE;86300;CHAPELLE MORTHEMER;VALDIVIENNE;46.491933897,0.630947957
81321;LE VINTROU;81240;;LE VINTROU;43.531378069,2.473427118
86235;ST MAURICE LA CLOUERE;86160;;ST MAURICE LA CLOUERE;46.388040673,0.448808896
81325;VIVIERS LES MONTAGNES;81290;;VIVIERS LES MONTAGNES;43.550024751,2.175864971
86242;ST ROMAIN;86250;;ST ROMAIN;46.227462993,0.380187173
82001;ALBEFEUILLE LAGARDE;82290;;ALBEFEUILLE LAGARDE;44.048440837,1.273685621
86245;SENILLE ST SAUVEUR;86100;SENILLE;SENILLE ST SAUVEUR;46.791304042,0.63498181
82009;BALIGNAC;82120;;BALIGNAC;43.956003421,0.874098623
86246;ST SAVIN;86310;;ST SAVIN;46.583582764,0.840152601
82024;BRASSAC;82190;;BRASSAC;44.222020211,0.977011401
86253;SANXAY;86600;;SANXAY;46.496252969,-0.008484985
82026;BRUNIQUEL;82800;;BRUNIQUEL;44.052250288,1.660080288
86254;SAULGE;86500;;SAULGE;46.366733715,0.865540028
82032;CASTELSAGRAT;82400;;CASTELSAGRAT;44.17689471,0.959731429
86266;SURIN;86250;;SURIN;46.078478213,0.375031466
82034;CASTERA BOUZET;82120;;CASTERA BOUZET;44.002742259,0.918043598
86272;THURE;86540;;THURE;46.841383774,0.455499562
82035;CAUMONT;82210;;CAUMONT;44.020885007,0.996876308
86275;USSEAU;86230;;USSEAU;46.886758097,0.494697716
82036;LE CAUSE;82500;;LE CAUSE;43.80202827,0.971701847
86279;VAUX SUR VIENNE;86220;;VAUX SUR VIENNE;46.910131767,0.560401664
82040;CAYRIECH;82240;;CAYRIECH;44.215279228,1.606046078
86281;ST MARTIN LA PALLU;86380;CHENECHE;ST MARTIN LA PALLU;46.728568406,0.25988547
82044;CORBARIEU;82370;;CORBARIEU;43.940583704,1.381347023
86281;ST MARTIN LA PALLU;86380;VENDEUVRE DU POITOU;ST MARTIN LA PALLU;46.728568406,0.25988547
82045;CORDES TOLOSANNES;82700;;CORDES TOLOSANNES;43.976353606,1.136187203
86288;VICQ SUR GARTEMPE;86260;;VICQ SUR GARTEMPE;46.726405954,0.843644141
82046;COUTURES;82210;;COUTURES;43.960106827,0.987731981
86290;LA VILLEDIEU DU CLAIN;86340;;LA VILLEDIEU DU CLAIN;46.455799709,0.389591518
82048;DIEUPENTALE;82170;;DIEUPENTALE;43.869487076,1.280060899
86291;VILLEMORT;86310;;VILLEMORT;46.550010104,0.928001856
82064;GARIES;82500;;GARIES;43.810461105,1.03395835
86297;VOUNEUIL SOUS BIARD;86580;;VOUNEUIL SOUS BIARD;46.578878304,0.27015117
82065;GASQUES;82400;;GASQUES;44.148965912,0.911391487
86299;VOUZAILLES;86170;;VOUZAILLES;46.713227635,0.095086505
82070;GLATENS;82500;;GLATENS;43.894895525,0.918894458
87001;AIXE SUR VIENNE;87700;;AIXE SUR VIENNE;45.798149794,1.131741221
82082;LACAPELLE LIVRON;82160;;LACAPELLE LIVRON;44.272201831,1.790089545
87002;AMBAZAC;87240;;AMBAZAC;45.953447091,1.399473068
82086;LAFITTE;82100;;LAFITTE;43.973614363,1.106769239
87004;AUGNE;87120;;AUGNE;45.771422544,1.700846829
82087;LAFRANCAISE;82130;;LAFRANCAISE;44.135568274,1.239353884
87009;BEAUMONT DU LAC;87120;;BEAUMONT DU LAC;45.771556523,1.855286081
82092;LAPENCHE;82240;;LAPENCHE;44.224119769,1.573061172
87016;LES BILLANGES;87340;;LES BILLANGES;45.978141471,1.535857024
82098;LEOJAC;82230;;LEOJAC;44.00324996,1.45049682
87027;BUSSIERE GALANT;87230;;BUSSIERE GALANT;45.617504353,1.046228747
82109;MERLES;82210;;MERLES;44.064948219,0.966525338
87028;VAL D OIRE ET GARTEMPE;87320;DARNAC;VAL D OIRE ET GARTEMPE;46.230124729,0.903518017
82111;MIRAMONT DE QUERCY;82190;;MIRAMONT DE QUERCY;44.228901993,1.050121368
87033;CHAMBORET;87140;;CHAMBORET;46.005524902,1.125316821
82115;MONCLAR DE QUERCY;82230;;MONCLAR DE QUERCY;43.988308726,1.582199138
87036;CHAMPSAC;87230;;CHAMPSAC;45.704297704,0.962684473
82118;MONTAIN;82100;;MONTAIN;43.941873259,1.114483089
87041;CHATEAUPONSAC;87290;;CHATEAUPONSAC;46.130993131,1.281021833
82130;MONTJOI;82400;;MONTJOI;44.204516124,0.92954183
87042;LE CHATENET EN DOGNON;87400;;LE CHATENET EN DOGNON;45.904685234,1.505461917
82134;NEGREPELISSE;82800;;NEGREPELISSE;44.063370726,1.528424151
87045;CIEUX;87520;;CIEUX;45.985856044,1.029213235
82136;ORGUEIL;82370;;ORGUEIL;43.898999741,1.39678184
87049;COUSSAC BONNEVAL;87500;;COUSSAC BONNEVAL;45.516903564,1.323988475
82139;LE PIN;82340;;LE PIN;44.037632792,0.975362006
87054;CUSSAC;87150;;CUSSAC;45.690891576,0.849242914
82142;POMPIGNAN;82170;;POMPIGNAN;43.81988643,1.329443778
87057;DOMPIERRE LES EGLISES;87190;;DOMPIERRE LES EGLISES;46.215552483,1.24967244
82145;PUYGAILLARD DE QUERCY;82800;;PUYGAILLARD DE QUERCY;44.024985876,1.63112926
87078;JAVERDAT;87520;;JAVERDAT;45.956836696,0.966116683
82149;REALVILLE;82440;;REALVILLE;44.12848062,1.480906479
87091;MAISONNAIS SUR TARDOIRE;87440;;MAISONNAIS SUR TARDOIRE;45.712002613,0.68349475
82151;ROQUECOR;82150;;ROQUECOR;44.316586795,0.946877864
87097;VAL D ISSOIRE;87330;BUSSIERE BOFFY;VAL D ISSOIRE;46.089883138,0.891258649
82155;ST ANTONIN NOBLE VAL;82140;;ST ANTONIN NOBLE VAL;44.156246712,1.736601444
87097;VAL D ISSOIRE;87330;MEZIERES SUR ISSOIRE;VAL D ISSOIRE;46.089883138,0.891258649
82157;ST BEAUZEIL;82150;;ST BEAUZEIL;44.333824735,0.908152241
87115;PENSOL;87440;;PENSOL;45.600185841,0.827453156
82158;ST CIRICE;82340;;ST CIRICE;44.061774108,0.839447467
87117;PEYRAT LE CHATEAU;87470;;PEYRAT LE CHATEAU;45.808283352,1.782340791
82163;ST JEAN DU BOUZET;82120;;ST JEAN DU BOUZET;43.986946592,0.875856552
87118;PEYRILHAC;87510;;PEYRILHAC;45.962075484,1.120929912
82175;ST VINCENT LESPINASSE;82400;;ST VINCENT LESPINASSE;44.120376285,0.964661096
87122;RAZES;87640;;RAZES;46.037223965,1.340766462
82183;TREJOULS;82110;;TREJOULS;44.267033476,1.202673567
87125;RILHAC RANCON;87570;;RILHAC RANCON;45.907641302,1.332451691
82185;VALEILLES;82150;;VALEILLES;44.362559008,0.915081955
87127;LA ROCHE L ABEILLE;87800;;LA ROCHE L ABEILLE;45.593874028,1.258503424
83001;LES ADRETS DE L ESTEREL;83600;;LES ADRETS DE L ESTEREL;43.535505556,6.811387044
87135;ST AUVENT;87310;;ST AUVENT;45.810651583,0.92123117
83020;LE BOURGUET;83840;;LE BOURGUET;43.78016478,6.503998008
87140;ST BRICE SUR VIENNE;87200;;ST BRICE SUR VIENNE;45.902666142,0.963776963
83023;BRIGNOLES;83170;;BRIGNOLES;43.399401712,6.077259026
87143;ST GENCE;87510;;ST GENCE;45.909737854,1.139398529
83026;CABASSE;83340;;CABASSE;43.427086333,6.232278755
87147;ST GILLES LES FORETS;87130;;ST GILLES LES FORETS;45.629136953,1.6667663
83029;CALLIAN;83440;;CALLIAN;43.61253718,6.757001087
87148;ST HILAIRE BONNEVAL;87260;;ST HILAIRE BONNEVAL;45.721867231,1.367426685
83032;CARCES;83570;;CARCES;43.469117875,6.177308069
87152;ST JOUVENT;87510;;ST JOUVENT;45.956368365,1.209549771
83034;CARQUEIRANNE;83320;;CARQUEIRANNE;43.09688902,6.071635417
87162;STE MARIE DE VAUX;87420;;STE MARIE DE VAUX;45.862877751,1.040740719
83035;LE CASTELLET;83330;LE CAMP;LE CASTELLET;43.227233319,5.765774017
87167;ST MARTIN TERRESSUS;87400;;ST MARTIN TERRESSUS;45.914604648,1.460091346
83037;LA CELLE;83170;;LA CELLE;43.384615543,5.999693088
87172;ST OUEN SUR GARTEMPE;87300;;ST OUEN SUR GARTEMPE;46.173171543,1.079085108
83043;COLLOBRIERES;83610;;COLLOBRIERES;43.241371951,6.339999351
87174;ST PAUL;87260;;ST PAUL;45.752625216,1.441895263
83044;COMPS SUR ARTUBY;83840;;COMPS SUR ARTUBY;43.703599458,6.503063279
87180;ST SORNIN LEULAC;87290;ST PRIEST LE BETOUX;ST SORNIN LEULAC;46.196200294,1.29747658
83053;EVENOS;83330;;EVENOS;43.186355963,5.872957836
87192;SOLIGNAC;87110;;SOLIGNAC;45.754283206,1.257177433
83056;FIGANIERES;83830;;FIGANIERES;43.567375768,6.498391155
87195;TERSANNES;87360;;TERSANNES;46.290814293,1.127905038
83059;FORCALQUEIRET;83136;;FORCALQUEIRET;43.33654789,6.091094959
87201;VERNEUIL SUR VIENNE;87430;;VERNEUIL SUR VIENNE;45.850330673,1.129519083
83060;FOX AMPHOUX;83670;;FOX AMPHOUX;43.595364309,6.109336549
87202;VEYRAC;87520;LA BARRE DE VEYRAC;VEYRAC;45.903344843,1.090045299
83061;FREJUS;83600;;FREJUS;43.471998616,6.763726369
87206;VILLEFAVARD;87190;;VILLEFAVARD;46.169606728,1.214451318
83066;GINASSERVIS;83560;;GINASSERVIS;43.658988789,5.837137853
88010;AOUZE;88170;;AOUZE;48.384482916,5.866716837
83069;HYERES;83400;PORT CROS;HYERES;43.116948473,6.158103808
88019;AUTIGNY LA TOUR;88300;;AUTIGNY LA TOUR;48.415000446,5.780276843
83070;LE LAVANDOU;83980;CAVALIERE;LE LAVANDOU;43.166030286,6.412733795
88022;AUZAINVILLIERS;88140;;AUZAINVILLIERS;48.236391636,5.852510483
83074;LA MARTRE;83840;;LA MARTRE;43.76343156,6.59252078
88026;AYDOILLES;88600;;AYDOILLES;48.210103044,6.571657061
83084;MONTMEYAN;83670;;MONTMEYAN;43.648454369,6.061222773
88029;LA VOGE LES BAINS;88240;HARSAULT;LA VOGE LES BAINS;48.015014927,6.252987176
83085;LA MOTTE;83920;;LA MOTTE;43.507734582,6.551031463
88036;BARVILLE;88300;;BARVILLE;48.378113854,5.76988978
83091;PIERREFEU DU VAR;83390;;PIERREFEU DU VAR;43.234569411,6.179362727
88037;BASSE SUR LE RUPT;88120;;BASSE SUR LE RUPT;47.986598667,6.767909597
83093;PLAN D AUPS STE BAUME;83640;;PLAN D AUPS STE BAUME;43.333871991,5.739107267
88040;BAYECOURT;88150;;BAYECOURT;48.270586862,6.492314772
83095;PONTEVES;83670;;PONTEVES;43.550811651,6.062671454
88041;BAZEGNEY;88270;;BAZEGNEY;48.26603213,6.231614535
83102;REGUSSE;83630;;REGUSSE;43.667666423,6.117347402
88048;BELLEFONTAINE;88370;;BELLEFONTAINE;48.010425807,6.464335989
83103;LE REVEST LES EAUX;83200;;LE REVEST LES EAUX;43.182545234,5.94517791
88056;BETTONCOURT;88500;;BETTONCOURT;48.341215251,6.166319841
83104;RIANS;83560;;RIANS;43.605503094,5.741068102
88060;BLEMEREY;88500;;BLEMEREY;48.357916282,6.042830391
83106;ROCBARON;83136;;ROCBARON;43.306502423,6.084022816
88068;LA BOURGONCE;88470;;LA BOURGONCE;48.302739109,6.810358869
83115;STE MAXIME;83120;;STE MAXIME;43.35649617,6.611646935
88070;BOUXURULLES;88130;;BOUXURULLES;48.33147657,6.231874151
83116;ST MAXIMIN LA STE BAUME;83470;;ST MAXIMIN LA STE BAUME;43.45100522,5.859376342
88071;BOUZEMONT;88270;;BOUZEMONT;48.250680412,6.24017904
83118;ST RAPHAEL;83530;AGAY;ST RAPHAEL;43.457632505,6.847487832
